,Date,Hour,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
558,01/24/18,7,2394,2245,7697,10123,3025
559,01/24/18,8,3802,2245,7454,10152,2945
560,01/24/18,9,7615,2245,5755,8137,2333
561,01/24/18,10,9864,2244,4589,7120,1721
562,01/24/18,11,10164,2243,4190,7159,1703
563,01/24/18,12,10016,2242,4120,7005,1666
564,01/24/18,13,10041,2243,4146,6692,1676
565,01/24/18,14,9888,2242,4212,6681,1732
566,01/24/18,15,9387,2241,4692,7001,1785
567,01/24/18,16,7230,2241,5531,7984,2206
568,01/24/18,17,3780,2240,7919,9497,2618
569,01/24/18,18,2699,2226,9553,10068,3526
570,01/24/18,19,2922,2216,10045,9862,3719
571,01/24/18,20,2953,2217,9465,9986,3764
572,01/24/18,21,3032,2217,9132,9946,3313
573,01/24/18,22,2859,2218,8481,9995,2668
574,01/24/18,23,2768,2217,7520,9595,2268
575,01/24/18,24,2789,2217,6684,8961,2065
576,01/25/18,1,2915,2217,5910,8434,2221
577,01/25/18,2,3011,2219,5708,8150,2006
578,01/25/18,3,3055,2220,5386,8189,1910
579,01/25/18,4,3002,2220,5327,8102,2057
580,01/25/18,5,3033,2219,5448,8470,2122
581,01/25/18,6,3479,2220,5789,8661,2557
582,01/25/18,7,3647,2219,6908,9725,2989
583,01/25/18,8,4956,2218,6797,9818,3000
584,01/25/18,9,8685,2216,5365,7912,2455
585,01/25/18,10,11363,2210,3891,6731,1930
586,01/25/18,11,11988,2209,3730,5890,1872
587,01/25/18,12,12085,2209,3730,5912,1791
588,01/25/18,13,12223,2209,3502,6060,1684
589,01/25/18,14,12572,2209,3252,5835,1654
590,01/25/18,15,11789,2210,3334,6119,1856
591,01/25/18,16,9806,2210,4206,6848,1821
592,01/25/18,17,6379,2210,5451,8926,2630
593,01/25/18,18,4784,2209,7278,10295,3373
594,01/25/18,19,4506,2210,8039,10622,3688
595,01/25/18,20,4154,2209,8140,10482,3696
596,01/25/18,21,4010,2210,7711,10647,3386
597,01/25/18,22,3942,2210,7084,10629,2694
598,01/25/18,23,4120,2211,5903,10051,2265
599,01/25/18,24,5181,2212,4436,9027,1971
600,01/26/18,1,5522,2210,4379,8171,1727
601,01/26/18,2,5410,2210,4246,8386,1566
602,01/26/18,3,5337,2210,4010,8332,1553
603,01/26/18,4,5204,2210,4137,8217,1570
604,01/26/18,5,4997,2209,4299,8309,1843
605,01/26/18,6,4394,2204,4811,8849,2734
606,01/26/18,7,3869,2202,6239,10349,3109
607,01/26/18,8,4577,2201,6778,10191,3265
608,01/26/18,9,7971,2201,5664,8303,2373
609,01/26/18,10,9762,2201,4288,7439,1889
610,01/26/18,11,9951,2200,4213,7137,1708
611,01/26/18,12,9962,2201,3822,6965,1548
612,01/26/18,13,9999,2201,3666,6429,1688
613,01/26/18,14,10144,2201,3614,6244,1791
614,01/26/18,15,9773,2201,4011,6608,1652
615,01/26/18,16,8293,2201,4548,7278,1887
616,01/26/18,17,4255,2201,6443,9383,2743
617,01/26/18,18,2619,2202,8498,10696,3171
618,01/26/18,19,2691,2202,8680,11109,3429
619,01/26/18,20,2746,2202,8531,10760,3471
620,01/26/18,21,2964,2202,8155,10893,2911
621,01/26/18,22,2860,2202,7783,10456,2792
622,01/26/18,23,2625,2202,7372,10016,2391
623,01/26/18,24,2352,2204,6547,9780,2184
624,01/27/18,1,2150,2202,6171,9564,2115
625,01/27/18,2,2235,2197,5854,9189,1939
626,01/27/18,3,2329,2194,5584,9006,1786
627,01/27/18,4,2464,2194,5250,8995,1814
628,01/27/18,5,2569,2193,5200,9031,1988
629,01/27/18,6,2733,2193,5202,9348,2133
630,01/27/18,7,2577,2193,5469,9789,2520
631,01/27/18,8,3557,2192,5563,9199,2556
632,01/27/18,9,7037,2192,3843,8034,2011
633,01/27/18,10,9124,2191,3110,6337,1693
634,01/27/18,11,9887,2190,2558,5370,1711
635,01/27/18,12,10094,2190,2268,5308,1664
636,01/27/18,13,10231,2190,2224,4833,1724
637,01/27/18,14,10375,2189,2202,4659,1690
638,01/27/18,15,9821,2190,2669,4731,1665
639,01/27/18,16,8200,2190,3405,5835,1828
640,01/27/18,17,4356,2190,4487,8789,2656
641,01/27/18,18,2582,2190,6262,10919,3037
642,01/27/18,19,2688,2191,6857,11195,3194
643,01/27/18,20,2893,2190,6344,11231,3084
644,01/27/18,21,2902,2190,5829,11166,3119
645,01/27/18,22,2892,2183,5709,10627,2907
646,01/27/18,23,2832,2179,5854,10040,2356
647,01/27/18,24,2902,2179,5276,9632,2080
648,01/28/18,1,2808,2179,4580,9734,1991
649,01/28/18,2,2865,2180,3933,9695,1938
650,01/28/18,3,2900,2182,3697,9481,1867
651,01/28/18,4,2912,2182,3461,9394,1895
652,01/28/18,5,2975,2182,3628,9210,1940
653,01/28/18,6,2948,2182,3759,9242,2213
654,01/28/18,7,2987,2182,4181,9468,2328
655,01/28/18,8,4425,2181,3610,8919,2310
656,01/28/18,9,8344,2181,2447,6619,1761
657,01/28/18,10,10486,2180,2047,4795,1671
658,01/28/18,11,11107,2179,2100,3807,1645
659,01/28/18,12,11124,2178,2196,3395,1611
660,01/28/18,13,11109,2177,2362,3033,1653
661,01/28/18,14,11253,2176,2458,3128,1652
662,01/28/18,15,10899,2177,2834,3421,1620
663,01/28/18,16,9207,2177,3463,5054,1662
664,01/28/18,17,4921,2176,5356,8005,2443
665,01/28/18,18,2879,2177,6892,10275,3117
666,01/28/18,19,2958,2171,7056,10981,3370
667,01/28/18,20,2856,2169,6663,11054,3401
668,01/28/18,21,2775,2170,6475,10794,3170
669,01/28/18,22,2657,2169,6453,10077,2851
670,01/28/18,23,2756,2168,5671,9694,2342
671,01/28/18,24,2761,2168,5398,9027,1886
672,01/29/18,1,2588,2168,5107,8478,1946
673,01/29/18,2,2469,2167,4895,8550,1721
674,01/29/18,3,2339,2168,4824,8408,1726
675,01/29/18,4,2350,2167,4901,8396,1714
676,01/29/18,5,2449,2167,5185,8536,1931
677,01/29/18,6,2438,2168,5899,9195,2242
678,01/29/18,7,2484,2168,6998,9915,2740
679,01/29/18,8,3900,2168,6855,9839,2791
680,01/29/18,9,7143,2167,5464,8505,2247
681,01/29/18,10,9154,2167,4841,7554,1697
682,01/29/18,11,10079,2167,4974,6824,1506
683,01/29/18,12,10101,2166,5333,6396,1575
684,01/29/18,13,10173,2165,5599,6236,1501
685,01/29/18,14,9892,2164,5888,6509,1663
686,01/29/18,15,8691,2159,6588,7056,1741
687,01/29/18,16,6279,2156,7457,8721,2059
688,01/29/18,17,3746,2156,8824,9651,2953
689,01/29/18,18,2695,2157,10011,10756,3431
690,01/29/18,19,2697,2157,9860,11324,3507
691,01/29/18,20,2709,2158,9382,10950,3616
692,01/29/18,21,2607,2159,8923,11148,2951
693,01/29/18,22,2596,2160,8460,10371,2629
694,01/29/18,23,2572,2159,7489,9656,2269
695,01/29/18,24,2566,2159,6503,9105,1972
696,01/30/18,1,2543,2158,5249,9152,2078
697,01/30/18,2,2503,2156,4769,9195,1904
698,01/30/18,3,2515,2157,4697,8938,1741
699,01/30/18,4,2502,2157,4600,9025,1749
700,01/30/18,5,2498,2156,4658,9312,1992
701,01/30/18,6,2499,2158,5407,9736,2357
702,01/30/18,7,2496,2158,6769,10269,3133
703,01/30/18,8,3163,2157,7101,10571,3125
704,01/30/18,9,5061,2157,6661,9314,2596
705,01/30/18,10,6748,2157,5963,8447,2057
706,01/30/18,11,8316,2156,5475,7282,1875
707,01/30/18,12,8939,2155,5391,6702,1771
708,01/30/18,13,9345,2154,5368,6505,1651
709,01/30/18,14,8841,2153,5816,6606,1726
710,01/30/18,15,8385,2153,6201,6938,1783
711,01/30/18,16,6855,2150,6840,7682,1880
712,01/30/18,17,4081,2149,7603,9594,2731
713,01/30/18,18,2613,2150,8874,10853,3530
714,01/30/18,19,2575,2150,9292,11060,3659
715,01/30/18,20,2621,2150,9163,10873,3340
716,01/30/18,21,2810,2150,9138,10218,2951
717,01/30/18,22,2842,2150,8225,9901,2720
718,01/30/18,23,2755,2151,7102,9626,2272
719,01/30/18,24,3177,2153,5273,9378,2263
720,01/31/18,1,3190,2152,4383,9580,1982
721,01/31/18,2,3194,2149,4359,9353,1835
722,01/31/18,3,3086,2149,4171,9163,1920
723,01/31/18,4,3038,2149,4349,9036,1892
724,01/31/18,5,3044,2148,4423,9302,2087
725,01/31/18,6,2965,2149,5635,9543,2186
726,01/31/18,7,2948,2150,6843,10147,2969
727,01/31/18,8,4347,2149,7103,9585,2901
728,01/31/18,9,8112,2148,5533,7793,2049
729,01/31/18,10,10098,2146,5017,6166,1463
730,01/31/18,11,10547,2144,5056,5333,1485
731,01/31/18,12,10614,2142,5244,5258,1454
732,01/31/18,13,10660,2141,5093,5206,1503
733,01/31/18,14,10722,2140,5371,5314,1446
734,01/31/18,15,10515,2139,5605,5744,1444
735,01/31/18,16,8932,2140,5949,6870,1593
736,01/31/18,17,4708,2139,7550,9208,2355
737,01/31/18,18,2604,2139,9072,10652,3137
738,01/31/18,19,2584,2140,9593,10668,3572
739,01/31/18,20,2555,2140,8955,10965,3320
740,01/31/18,21,2497,2141,8680,10728,3010
741,01/31/18,22,2446,2142,8183,10354,2427
742,01/31/18,23,2467,2144,7344,9403,2351
743,01/31/18,24,2411,2143,6404,9155,2043
744,02/01/18,1,2341,2141,5702,9194,1992
745,02/01/18,2,2339,2140,5591,8684,1831
746,02/01/18,3,2275,2139,5584,8318,1825
747,02/01/18,4,2193,2139,5835,8103,1842
748,02/01/18,5,2149,2137,5994,8297,1979
749,02/01/18,6,2171,2137,6494,8797,2398
750,02/01/18,7,2132,2135,7909,9465,2935
751,02/01/18,8,3603,2134,7764,9290,2894
752,02/01/18,9,7587,2134,5800,7648,2287
753,02/01/18,10,9374,2134,5605,6225,1884
754,02/01/18,11,9633,2133,5578,5810,1602
755,02/01/18,12,9626,2132,5481,5677,1611
756,02/01/18,13,9533,2132,5363,5739,1694
757,02/01/18,14,9427,2131,5582,6041,1784
758,02/01/18,15,9189,2129,5989,6183,1771
759,02/01/18,16,7624,2127,6227,7377,2130
760,02/01/18,17,3981,2126,8037,9163,2669
761,02/01/18,18,2242,2126,9159,10656,3358
762,02/01/18,19,2208,2126,9611,10901,3528
763,02/01/18,20,2221,2125,9369,11001,3052
764,02/01/18,21,2257,2125,8647,10989,2867
765,02/01/18,22,2321,2125,7840,10697,2494
766,02/01/18,23,2258,2125,7162,9853,2300
767,02/01/18,24,2196,2126,6769,9106,2071
768,02/02/18,1,2067,2125,5950,9312,1978
769,02/02/18,2,1991,2123,5158,9397,1981
770,02/02/18,3,1936,2123,5040,9133,1925
771,02/02/18,4,2031,2123,4957,9108,1926
772,02/02/18,5,2258,2121,5104,9277,1941
773,02/02/18,6,2363,2121,5867,9462,2420
774,02/02/18,7,2348,2122,7082,10319,2896
775,02/02/18,8,4024,2122,6681,10043,2804
776,02/02/18,9,7579,2123,5083,8545,2223
777,02/02/18,10,9672,2123,4389,7459,1858
778,02/02/18,11,10501,2123,4334,6502,1709
779,02/02/18,12,10541,2122,4008,6506,1733
780,02/02/18,13,10215,2120,4222,6801,1695
781,02/02/18,14,10007,2118,4359,7148,1859
782,02/02/18,15,9631,2118,4556,7861,1796
783,02/02/18,16,7896,2117,5446,8493,2067
784,02/02/18,17,4370,2116,6992,10166,2468
785,02/02/18,18,2508,2117,8620,11015,3063
786,02/02/18,19,2515,2117,9050,11010,3162
787,02/02/18,20,2506,2117,8473,11045,2983
788,02/02/18,21,2513,2118,8498,10395,2735
789,02/02/18,22,2455,2120,7744,10296,2477
790,02/02/18,23,2414,2118,6932,9869,2215
791,02/02/18,24,2372,2118,6032,9454,2040
792,02/03/18,1,2424,2117,4981,9251,2065
793,02/03/18,2,2624,2116,3716,9501,2025
794,02/03/18,3,2779,2115,3254,9423,1977
795,02/03/18,4,2820,2115,3173,9226,1966
796,02/03/18,5,2667,2113,3218,9415,2014
797,02/03/18,6,2650,2114,3811,9445,2110
798,02/03/18,7,2809,2113,3997,9933,2260
799,02/03/18,8,4462,2111,3444,9264,2206
800,02/03/18,9,8164,2112,2189,7652,1690
801,02/03/18,10,10279,2113,1590,6551,1501
802,02/03/18,11,10644,2113,1428,6336,1400
803,02/03/18,12,10701,2113,1536,5977,1415
804,02/03/18,13,10643,2112,1650,5722,1515
805,02/03/18,14,10540,2111,1987,5566,1529
806,02/03/18,15,9931,2109,2493,6125,1521
807,02/03/18,16,8431,2108,3025,7359,1682
808,02/03/18,17,4635,2107,4495,9495,2467
809,02/03/18,18,2521,2106,6289,10998,2964
810,02/03/18,19,2514,2105,7153,10892,3294
811,02/03/18,20,2618,2104,7052,10379,3272
812,02/03/18,21,2619,2104,6852,10016,3046
813,02/03/18,22,2497,2104,6763,9760,2627
814,02/03/18,23,2323,2103,6178,9748,2127
815,02/03/18,24,2226,2104,5370,9357,2049
816,02/04/18,1,2153,2102,4680,9454,1892
817,02/04/18,2,2141,2102,3809,9705,1859
818,02/04/18,3,2249,2100,3444,9684,1873
819,02/04/18,4,2357,2099,3163,9583,1860
820,02/04/18,5,2325,2099,3150,9659,1903
821,02/04/18,6,2285,2097,3359,9795,1970
822,02/04/18,7,2298,2095,3633,9998,2187
823,02/04/18,8,3953,2094,3063,9253,2025
824,02/04/18,9,7957,2095,1367,7397,1784
825,02/04/18,10,9902,2095,1070,5973,1672
826,02/04/18,11,10319,2094,1076,5406,1716
827,02/04/18,12,10384,2095,1111,5385,1730
828,02/04/18,13,10362,2093,1235,5407,1735
829,02/04/18,14,10348,2091,1483,5653,1686
830,02/04/18,15,9985,2090,1863,6288,1550
831,02/04/18,16,7985,2090,2727,7628,1827
832,02/04/18,17,4379,2089,4541,9339,2705
833,02/04/18,18,2367,2090,6572,10461,3182
834,02/04/18,19,2219,2090,7397,10690,3358
835,02/04/18,20,2118,2089,7264,10601,3279
836,02/04/18,21,2127,2090,7012,10392,3432
837,02/04/18,22,2019,2090,6549,10573,2668
838,02/04/18,23,1951,2089,5874,10018,2201
839,02/04/18,24,1999,2089,4787,9833,1840
840,02/05/18,1,2147,2089,4023,9996,1707
841,02/05/18,2,2323,2089,3079,10161,1695
842,02/05/18,3,2652,2089,2733,9836,1696
843,02/05/18,4,2468,2089,2900,9845,1792
844,02/05/18,5,2284,2088,3665,9810,1888
845,02/05/18,6,2308,2088,4477,9628,2558
846,02/05/18,7,2436,2087,5404,10623,2917
847,02/05/18,8,4062,2086,5685,10030,2655
848,02/05/18,9,8175,2086,3761,8228,1854
849,02/05/18,10,10416,2086,2602,6836,1490
850,02/05/18,11,10823,2086,2702,6123,1443
851,02/05/18,12,10708,2086,3003,5871,1468
852,02/05/18,13,10575,2086,3166,5904,1493
853,02/05/18,14,10574,2085,3427,5978,1551
854,02/05/18,15,10315,2085,3870,6324,1485
855,02/05/18,16,8974,2084,4594,7190,1826
856,02/05/18,17,5945,2084,6296,8874,2300
857,02/05/18,18,3760,2084,7902,10265,3091
858,02/05/18,19,4052,2083,7939,11047,3103
859,02/05/18,20,4459,2082,7322,10759,2914
860,02/05/18,21,4420,2082,6850,10391,3061
861,02/05/18,22,4660,2081,6154,10326,2261
862,02/05/18,23,4847,2079,4905,9777,2051
863,02/05/18,24,4990,2079,4217,8942,1800
864,02/06/18,1,5101,2078,3267,8565,1817
865,02/06/18,2,4966,2077,2960,8242,1820
866,02/06/18,3,4816,2075,2997,7938,1814
867,02/06/18,4,4443,2073,3178,8068,1834
868,02/06/18,5,3822,2073,3756,8581,1992
869,02/06/18,6,3548,2073,4528,9115,2358
870,02/06/18,7,3231,2070,5977,9792,3013
871,02/06/18,8,4922,2068,5766,9439,2935
872,02/06/18,9,8890,2068,3969,7436,2188
873,02/06/18,10,10878,2068,3170,5673,1655
874,02/06/18,11,11471,2067,2857,4902,1651
875,02/06/18,12,11652,2067,2672,4763,1574
876,02/06/18,13,11707,2065,2726,4666,1680
877,02/06/18,14,11384,2064,2987,5015,1842
878,02/06/18,15,10732,2065,3908,5230,1794
879,02/06/18,16,9495,2064,4994,5981,1878
880,02/06/18,17,5623,2062,6605,8543,2510
881,02/06/18,18,2821,2061,8698,9971,3523
882,02/06/18,19,2652,2060,9525,10582,3434
883,02/06/18,20,2679,2059,9412,10236,3248
884,02/06/18,21,2679,2059,8798,10150,3200
885,02/06/18,22,2589,2059,8660,9575,2630
886,02/06/18,23,2633,2061,7586,9130,2342
887,02/06/18,24,2765,2062,6507,8875,1987
888,02/07/18,1,2646,2060,5624,8891,1882
889,02/07/18,2,2425,2060,4910,9008,1908
890,02/07/18,3,2273,2061,4673,9172,1803
891,02/07/18,4,2303,2061,4842,8952,1789
892,02/07/18,5,2287,2061,5244,9126,1767
893,02/07/18,6,2248,2061,6439,9331,2053
894,02/07/18,7,2332,2060,8065,9351,2764
895,02/07/18,8,4434,2059,7286,9279,2497
896,02/07/18,9,8548,2059,5147,7450,1749
897,02/07/18,10,10480,2059,4044,6406,1413
898,02/07/18,11,10779,2058,4167,5871,1423
899,02/07/18,12,10678,2058,4284,5832,1363
900,02/07/18,13,10941,2058,4551,5912,1393
901,02/07/18,14,11030,2058,4503,6034,1552
902,02/07/18,15,10877,2059,4584,6246,1445
903,02/07/18,16,9624,2058,5490,6565,1703
904,02/07/18,17,5416,2058,7419,8845,2636
905,02/07/18,18,2753,2057,9814,10037,3162
906,02/07/18,19,2734,2055,10113,10595,3298
907,02/07/18,20,2800,2054,9727,10735,2854
908,02/07/18,21,2762,2055,9232,10290,2830
909,02/07/18,22,2612,2054,8625,10180,2312
910,02/07/18,23,2486,2053,7570,9717,2026
911,02/07/18,24,2505,2054,6431,9325,1838
912,02/08/18,1,2483,2054,5734,9288,1535
913,02/08/18,2,2430,2051,5154,9219,1490
914,02/08/18,3,2492,2051,4908,9000,1444
915,02/08/18,4,2488,2049,4616,9252,1436
916,02/08/18,5,2436,2047,5136,9241,1557
917,02/08/18,6,2402,2046,6145,9126,2234
918,02/08/18,7,2379,2046,7397,9908,2825
919,02/08/18,8,4437,2045,7228,9135,2734
920,02/08/18,9,8691,2045,4823,7628,1908
921,02/08/18,10,10801,2044,3800,6545,1384
922,02/08/18,11,11304,2044,3709,6043,1361
923,02/08/18,12,11170,2043,3945,5798,1406
924,02/08/18,13,11133,2043,4142,5828,1362
925,02/08/18,14,11261,2044,4252,6072,1408
926,02/08/18,15,10998,2044,4717,6372,1378
927,02/08/18,16,9358,2044,5672,7031,1655
928,02/08/18,17,5456,2043,7764,8753,2413
929,02/08/18,18,2733,2043,9969,9751,3062
930,02/08/18,19,2669,2043,10263,10275,3303
931,02/08/18,20,2687,2042,10125,10118,2896
932,02/08/18,21,2684,2043,9690,9760,2714
933,02/08/18,22,2550,2042,8844,9778,2252
934,02/08/18,23,2414,2042,7378,9884,1949
935,02/08/18,24,2414,2043,5978,9901,1838
936,02/09/18,1,2439,2043,5349,9751,1532
937,02/09/18,2,2562,2042,4856,9381,1482
938,02/09/18,3,2580,2043,4623,9199,1460
939,02/09/18,4,2654,2043,4683,8967,1464
940,02/09/18,5,2528,2043,5106,9127,1595
941,02/09/18,6,2295,2043,6135,9272,2145
942,02/09/18,7,2215,2043,7467,9852,2699
943,02/09/18,8,4301,2043,7649,8708,2606
944,02/09/18,9,8460,2042,5712,6908,1792
945,02/09/18,10,10355,2042,4831,5511,1577
946,02/09/18,11,10720,2040,4255,5451,1471
947,02/09/18,12,10698,2039,4190,5390,1465
948,02/09/18,13,10688,2039,4125,5553,1414
949,02/09/18,14,11026,2039,3944,5585,1520
950,02/09/18,15,11663,2039,3829,5562,1416
951,02/09/18,16,10842,2037,4351,6165,1588
952,02/09/18,17,7112,2037,5520,8441,2515
953,02/09/18,18,4525,2035,7070,10074,3178
954,02/09/18,19,4574,2035,7840,10174,3126
955,02/09/18,20,4584,2034,7517,10011,2901
956,02/09/18,21,4616,2034,7259,9576,2646
957,02/09/18,22,4679,2032,6770,9234,2237
958,02/09/18,23,5101,2031,4920,9195,2077
959,02/09/18,24,4860,2031,3788,9268,1950
960,02/10/18,1,4580,2031,3859,8773,1651
961,02/10/18,2,4761,2030,2917,8734,1555
962,02/10/18,3,4702,2031,2441,8774,1563
963,02/10/18,4,4480,2031,2618,8621,1563
964,02/10/18,5,4588,2030,2722,8543,1553
965,02/10/18,6,5027,2029,2842,8426,1736
966,02/10/18,7,5542,2026,3066,8433,2038
967,02/10/18,8,7549,2025,3149,6951,2015
968,02/10/18,9,9832,2025,1871,6848,1601
969,02/10/18,10,10872,2024,1714,6267,1565
970,02/10/18,11,11551,2023,1853,5646,1602
971,02/10/18,12,12414,2022,1378,4982,1387
972,02/10/18,13,12554,2022,1675,4281,1343
973,02/10/18,14,12947,2022,1636,3956,1302
974,02/10/18,15,12664,2023,1738,4104,1313
975,02/10/18,16,11516,1959,2224,4660,1364
976,02/10/18,17,8402,1831,3205,6857,1778
977,02/10/18,18,6476,1700,4451,8780,2360
978,02/10/18,19,6036,1588,5119,10011,2527
979,02/10/18,20,4925,1467,5583,10419,2597
980,02/10/18,21,4228,1344,6102,10029,2587
981,02/10/18,22,3532,1271,5820,10121,2595
982,02/10/18,23,3301,1227,5585,9507,2340
983,02/10/18,24,3370,1201,4643,9286,2023
984,02/11/18,1,3601,1140,3843,9146,1757
985,02/11/18,2,3418,1138,3417,9124,1705
986,02/11/18,3,3024,1133,3448,9144,1722
987,02/11/18,4,2669,1101,3554,9265,1786
988,02/11/18,5,2393,1099,4207,9325,1725
989,02/11/18,6,2515,1098,4938,9516,1740
990,02/11/18,7,2549,1110,5342,9756,1800
991,02/11/18,8,4568,1114,3964,9378,1747
992,02/11/18,9,8867,1114,2438,7011,1359
993,02/11/18,10,10915,1114,1705,5461,1317
994,02/11/18,11,11129,1113,1445,5270,1373
995,02/11/18,12,10928,1113,1529,5408,1353
996,02/11/18,13,11045,1113,1690,5202,1370
997,02/11/18,14,10908,1112,2158,4997,1252
998,02/11/18,15,10227,1113,2477,5564,1292
999,02/11/18,16,7965,1113,3577,6516,1622
1000,02/11/18,17,4999,1114,4537,9024,2355
1001,02/11/18,18,3749,1116,6879,9939,2590
1002,02/11/18,19,3828,1117,7686,10606,2870
1003,02/11/18,20,4182,1116,7358,10565,2739
1004,02/11/18,21,4377,1116,6871,10354,2540
1005,02/11/18,22,4340,1117,6552,9958,2244
1006,02/11/18,23,4848,1116,5611,8970,1980
1007,02/11/18,24,5521,1116,3919,8792,1638
1008,02/12/18,1,5537,1116,3360,8272,1677
1009,02/12/18,2,5541,1111,3522,7460,1690
1010,02/12/18,3,5534,1120,3513,7296,1587
1011,02/12/18,4,5118,1123,3530,7744,1606
1012,02/12/18,5,4432,1123,4113,8388,1763
1013,02/12/18,6,4067,1123,5698,8542,1982
1014,02/12/18,7,3947,1123,7131,9157,2473
1015,02/12/18,8,5640,1123,7157,8780,2445
1016,02/12/18,9,8830,1124,5532,7737,2039
1017,02/12/18,10,10296,1130,4765,6237,2291
1018,02/12/18,11,10552,1135,4609,5743,2079
1019,02/12/18,12,10054,1135,4704,6045,1867
1020,02/12/18,13,10125,1135,4725,6201,1468
1021,02/12/18,14,10489,1134,4840,5826,1283
1022,02/12/18,15,10721,1135,4997,5286,1339
1023,02/12/18,16,9160,1136,5947,6513,1410
1024,02/12/18,17,5998,1134,7087,8541,2207
1025,02/12/18,18,4352,1134,8931,9697,3029
1026,02/12/18,19,4021,1136,10378,10092,3217
1027,02/12/18,20,3974,1136,9737,10243,3391
1028,02/12/18,21,3983,1136,9187,10404,2961
1029,02/12/18,22,3844,1136,8373,10241,2678
1030,02/12/18,23,3697,1136,7478,9713,2214
1031,02/12/18,24,3489,1136,6501,9596,1816
1032,02/13/18,1,3329,1136,5884,9273,1771
1033,02/13/18,2,3359,1136,5703,8785,1652
1034,02/13/18,3,3343,1137,5332,8979,1705
1035,02/13/18,4,3408,1137,5376,8880,1640
1036,02/13/18,5,3125,1136,6095,8922,1744
1037,02/13/18,6,3094,1136,7084,8965,2168
1038,02/13/18,7,3164,1136,9076,8756,2990
1039,02/13/18,8,4197,1136,8893,8837,2985
1040,02/13/18,9,6598,1136,7640,7863,2049
1041,02/13/18,10,9028,1136,5987,6794,1566
1042,02/13/18,11,9646,1136,5510,6540,1403
1043,02/13/18,12,10645,1136,4710,6209,1404
1044,02/13/18,13,10215,1137,4897,6085,1408
1045,02/13/18,14,10033,1131,4967,6348,1363
1046,02/13/18,15,9084,1137,5625,6998,1492
1047,02/13/18,16,7524,1138,6430,7783,1595
1048,02/13/18,17,4594,1137,8250,9048,1960
1049,02/13/18,18,2890,1135,9834,10231,2784
1050,02/13/18,19,2808,1132,11207,10122,3251
1051,02/13/18,20,2904,1132,10666,10567,2978
1052,02/13/18,21,2887,1133,10301,10536,2719
1053,02/13/18,22,2651,1134,9449,10474,2541
1054,02/13/18,23,2448,1134,8678,10040,1977
1055,02/13/18,24,2419,1134,7308,10035,1772
1056,02/14/18,1,2381,1138,6807,9658,1717
1057,02/14/18,2,2307,1138,6234,9913,1716
1058,02/14/18,3,2326,1138,6100,9728,1581
1059,02/14/18,4,2167,1138,6433,9404,1717
1060,02/14/18,5,1946,1139,7839,8875,1701
1061,02/14/18,6,1952,1139,9076,8943,1859
1062,02/14/18,7,1983,1139,10007,9600,2588
1063,02/14/18,8,2581,1139,10499,9546,2646
1064,02/14/18,9,4545,1140,10047,8249,2118
1065,02/14/18,10,6040,1140,8399,8090,1744
1066,02/14/18,11,7649,1139,7002,7909,1481
1067,02/14/18,12,8143,1139,6351,7791,1399
1068,02/14/18,13,8234,1139,6614,7494,1404
1069,02/14/18,14,8249,1138,6573,7182,1411
1070,02/14/18,15,8008,1138,6761,7316,1433
1071,02/14/18,16,7613,1138,7154,7385,1395
1072,02/14/18,17,5960,1138,7799,8352,1875
1073,02/14/18,18,4317,1139,9585,9141,2410
1074,02/14/18,19,4252,1139,10584,9795,2508
1075,02/14/18,20,4483,1138,10114,9991,2205
1076,02/14/18,21,4696,1139,9526,9725,2089
1077,02/14/18,22,4635,1139,8345,9859,1979
1078,02/14/18,23,4382,1139,7292,9539,1862
1079,02/14/18,24,4362,1139,6129,9363,1763
1080,02/15/18,1,4307,1139,5764,8863,1701
1081,02/15/18,2,4525,1138,5150,8737,1658
1082,02/15/18,3,4658,1138,5045,8241,1636
1083,02/15/18,4,4327,1138,4979,8287,1670
1084,02/15/18,5,3602,1138,6062,8528,1679
1085,02/15/18,6,3351,1139,7409,8865,1783
1086,02/15/18,7,3946,1139,8241,9119,2271
1087,02/15/18,8,5925,1139,8180,8172,2277
1088,02/15/18,9,9264,1140,6559,6557,1663
1089,02/15/18,10,10985,1140,5598,5928,1350
1090,02/15/18,11,11949,1138,5435,4699,1273
1091,02/15/18,12,12338,1139,5386,3863,1278
1092,02/15/18,13,12008,1139,5515,3820,1275
1093,02/15/18,14,12167,1139,5567,3807,1276
1094,02/15/18,15,11938,1139,5598,4288,1341
1095,02/15/18,16,10552,1138,6023,5518,1471
1096,02/15/18,17,6769,1138,7666,7597,1752
1097,02/15/18,18,3246,1139,9893,9719,2459
1098,02/15/18,19,2827,1139,10866,10163,3118
