,Hour Ending,LMP,UTC timestamp,ba_name,freq,market
727,56.0,36.80025,2018-01-08 21:45:00+00:00,CAISO,15-minute,RTPD
728,57.0,30.78816,2018-01-08 22:00:00+00:00,CAISO,15-minute,RTPD
729,58.0,31.25486,2018-01-08 22:15:00+00:00,CAISO,15-minute,RTPD
730,59.0,32.50286,2018-01-08 22:30:00+00:00,CAISO,15-minute,RTPD
731,60.0,41.03686,2018-01-08 22:45:00+00:00,CAISO,15-minute,RTPD
732,61.0,39.45307,2018-01-08 23:00:00+00:00,CAISO,15-minute,RTPD
733,62.0,36.90034,2018-01-08 23:15:00+00:00,CAISO,15-minute,RTPD
734,63.0,32.73557,2018-01-08 23:30:00+00:00,CAISO,15-minute,RTPD
735,64.0,31.44279,2018-01-08 23:45:00+00:00,CAISO,15-minute,RTPD
736,65.0,26.69174,2018-01-09 00:00:00+00:00,CAISO,15-minute,RTPD
737,66.0,32.67736,2018-01-09 00:15:00+00:00,CAISO,15-minute,RTPD
738,67.0,34.0306,2018-01-09 00:30:00+00:00,CAISO,15-minute,RTPD
739,68.0,55.34395,2018-01-09 00:45:00+00:00,CAISO,15-minute,RTPD
740,69.0,33.23616,2018-01-09 01:00:00+00:00,CAISO,15-minute,RTPD
741,70.0,37.62193,2018-01-09 01:15:00+00:00,CAISO,15-minute,RTPD
742,71.0,39.02239,2018-01-09 01:30:00+00:00,CAISO,15-minute,RTPD
743,72.0,38.43849,2018-01-09 01:45:00+00:00,CAISO,15-minute,RTPD
744,73.0,42.43475,2018-01-09 02:00:00+00:00,CAISO,15-minute,RTPD
745,74.0,35.83016,2018-01-09 02:15:00+00:00,CAISO,15-minute,RTPD
746,75.0,34.7551,2018-01-09 02:30:00+00:00,CAISO,15-minute,RTPD
747,76.0,36.08431,2018-01-09 02:45:00+00:00,CAISO,15-minute,RTPD
748,77.0,50.03192,2018-01-09 03:00:00+00:00,CAISO,15-minute,RTPD
749,78.0,43.85463,2018-01-09 03:15:00+00:00,CAISO,15-minute,RTPD
750,79.0,33.75929,2018-01-09 03:30:00+00:00,CAISO,15-minute,RTPD
751,80.0,31.63319,2018-01-09 03:45:00+00:00,CAISO,15-minute,RTPD
752,81.0,42.1175,2018-01-09 04:00:00+00:00,CAISO,15-minute,RTPD
753,82.0,31.43605,2018-01-09 04:15:00+00:00,CAISO,15-minute,RTPD
754,83.0,29.36663,2018-01-09 04:30:00+00:00,CAISO,15-minute,RTPD
755,84.0,25.86804,2018-01-09 04:45:00+00:00,CAISO,15-minute,RTPD
756,85.0,37.5705,2018-01-09 05:00:00+00:00,CAISO,15-minute,RTPD
757,86.0,32.40654,2018-01-09 05:15:00+00:00,CAISO,15-minute,RTPD
758,87.0,27.61099,2018-01-09 05:30:00+00:00,CAISO,15-minute,RTPD
759,88.0,26.45584,2018-01-09 05:45:00+00:00,CAISO,15-minute,RTPD
760,89.0,307.6793,2018-01-09 06:00:00+00:00,CAISO,15-minute,RTPD
761,90.0,64.14676,2018-01-09 06:15:00+00:00,CAISO,15-minute,RTPD
762,91.0,39.5849,2018-01-09 06:30:00+00:00,CAISO,15-minute,RTPD
763,92.0,36.54345,2018-01-09 06:45:00+00:00,CAISO,15-minute,RTPD
764,93.0,47.01744,2018-01-09 07:00:00+00:00,CAISO,15-minute,RTPD
765,94.0,45.84993,2018-01-09 07:15:00+00:00,CAISO,15-minute,RTPD
766,95.0,62.50385,2018-01-09 07:30:00+00:00,CAISO,15-minute,RTPD
767,96.0,50.66963,2018-01-09 07:45:00+00:00,CAISO,15-minute,RTPD
768,1.0,50.3794,2018-01-09 08:00:00+00:00,CAISO,15-minute,RTPD
769,2.0,65.61883,2018-01-09 08:15:00+00:00,CAISO,15-minute,RTPD
770,3.0,34.22162,2018-01-09 08:30:00+00:00,CAISO,15-minute,RTPD
771,4.0,35.29168,2018-01-09 08:45:00+00:00,CAISO,15-minute,RTPD
772,5.0,105.59815,2018-01-09 09:00:00+00:00,CAISO,15-minute,RTPD
773,6.0,149.27982,2018-01-09 09:15:00+00:00,CAISO,15-minute,RTPD
774,7.0,141.48875,2018-01-09 09:30:00+00:00,CAISO,15-minute,RTPD
775,8.0,36.28648,2018-01-09 09:45:00+00:00,CAISO,15-minute,RTPD
776,9.0,38.55347,2018-01-09 10:00:00+00:00,CAISO,15-minute,RTPD
777,10.0,52.55949,2018-01-09 10:15:00+00:00,CAISO,15-minute,RTPD
778,11.0,52.54553,2018-01-09 10:30:00+00:00,CAISO,15-minute,RTPD
779,12.0,52.71451,2018-01-09 10:45:00+00:00,CAISO,15-minute,RTPD
780,13.0,52.11446,2018-01-09 11:00:00+00:00,CAISO,15-minute,RTPD
781,14.0,46.42187,2018-01-09 11:15:00+00:00,CAISO,15-minute,RTPD
782,15.0,46.29881,2018-01-09 11:30:00+00:00,CAISO,15-minute,RTPD
783,16.0,49.51981,2018-01-09 11:45:00+00:00,CAISO,15-minute,RTPD
784,17.0,49.83334,2018-01-09 12:00:00+00:00,CAISO,15-minute,RTPD
785,18.0,51.89977,2018-01-09 12:15:00+00:00,CAISO,15-minute,RTPD
786,19.0,41.59329,2018-01-09 12:30:00+00:00,CAISO,15-minute,RTPD
787,20.0,46.27011,2018-01-09 12:45:00+00:00,CAISO,15-minute,RTPD
788,21.0,40.43468,2018-01-09 13:00:00+00:00,CAISO,15-minute,RTPD
789,22.0,35.68026,2018-01-09 13:15:00+00:00,CAISO,15-minute,RTPD
790,23.0,29.31539,2018-01-09 13:30:00+00:00,CAISO,15-minute,RTPD
791,24.0,33.67224,2018-01-09 13:45:00+00:00,CAISO,15-minute,RTPD
792,25.0,99.19677,2018-01-09 14:00:00+00:00,CAISO,15-minute,RTPD
793,26.0,22.80134,2018-01-09 14:15:00+00:00,CAISO,15-minute,RTPD
794,27.0,123.81289,2018-01-09 14:30:00+00:00,CAISO,15-minute,RTPD
795,28.0,38.44346,2018-01-09 14:45:00+00:00,CAISO,15-minute,RTPD
796,29.0,39.87413,2018-01-09 15:00:00+00:00,CAISO,15-minute,RTPD
797,30.0,288.1729,2018-01-09 15:15:00+00:00,CAISO,15-minute,RTPD
798,31.0,82.93842,2018-01-09 15:30:00+00:00,CAISO,15-minute,RTPD
799,32.0,43.25722,2018-01-09 15:45:00+00:00,CAISO,15-minute,RTPD
800,33.0,65.1544,2018-01-09 16:00:00+00:00,CAISO,15-minute,RTPD
801,34.0,39.59247,2018-01-09 16:15:00+00:00,CAISO,15-minute,RTPD
802,35.0,21.61349,2018-01-09 16:30:00+00:00,CAISO,15-minute,RTPD
803,36.0,20.27,2018-01-09 16:45:00+00:00,CAISO,15-minute,RTPD
804,37.0,59.36932,2018-01-09 17:00:00+00:00,CAISO,15-minute,RTPD
805,38.0,35.7059,2018-01-09 17:15:00+00:00,CAISO,15-minute,RTPD
806,39.0,42.6389,2018-01-09 17:30:00+00:00,CAISO,15-minute,RTPD
807,40.0,30.46398,2018-01-09 17:45:00+00:00,CAISO,15-minute,RTPD
808,41.0,24.15366,2018-01-09 18:00:00+00:00,CAISO,15-minute,RTPD
809,42.0,23.81804,2018-01-09 18:15:00+00:00,CAISO,15-minute,RTPD
810,43.0,23.96049,2018-01-09 18:30:00+00:00,CAISO,15-minute,RTPD
811,44.0,24.25622,2018-01-09 18:45:00+00:00,CAISO,15-minute,RTPD
812,45.0,24.23909,2018-01-09 19:00:00+00:00,CAISO,15-minute,RTPD
813,46.0,24.11208,2018-01-09 19:15:00+00:00,CAISO,15-minute,RTPD
814,47.0,24.25442,2018-01-09 19:30:00+00:00,CAISO,15-minute,RTPD
815,48.0,23.0451,2018-01-09 19:45:00+00:00,CAISO,15-minute,RTPD
816,49.0,23.20548,2018-01-09 20:00:00+00:00,CAISO,15-minute,RTPD
817,50.0,21.85451,2018-01-09 20:15:00+00:00,CAISO,15-minute,RTPD
818,51.0,22.06842,2018-01-09 20:30:00+00:00,CAISO,15-minute,RTPD
819,52.0,21.83172,2018-01-09 20:45:00+00:00,CAISO,15-minute,RTPD
820,53.0,23.51173,2018-01-09 21:00:00+00:00,CAISO,15-minute,RTPD
821,54.0,24.72295,2018-01-09 21:15:00+00:00,CAISO,15-minute,RTPD
822,55.0,25.76131,2018-01-09 21:30:00+00:00,CAISO,15-minute,RTPD
823,56.0,28.03854,2018-01-09 21:45:00+00:00,CAISO,15-minute,RTPD
824,57.0,24.33572,2018-01-09 22:00:00+00:00,CAISO,15-minute,RTPD
825,58.0,26.31257,2018-01-09 22:15:00+00:00,CAISO,15-minute,RTPD
826,59.0,30.46239,2018-01-09 22:30:00+00:00,CAISO,15-minute,RTPD
827,60.0,24.02608,2018-01-09 22:45:00+00:00,CAISO,15-minute,RTPD
828,61.0,22.3638,2018-01-09 23:00:00+00:00,CAISO,15-minute,RTPD
829,62.0,26.00965,2018-01-09 23:15:00+00:00,CAISO,15-minute,RTPD
830,63.0,34.12233,2018-01-09 23:30:00+00:00,CAISO,15-minute,RTPD
831,64.0,36.75085,2018-01-09 23:45:00+00:00,CAISO,15-minute,RTPD
832,65.0,43.15903,2018-01-10 00:00:00+00:00,CAISO,15-minute,RTPD
833,66.0,53.61422,2018-01-10 00:15:00+00:00,CAISO,15-minute,RTPD
834,67.0,40.28647,2018-01-10 00:30:00+00:00,CAISO,15-minute,RTPD
835,68.0,52.48962,2018-01-10 00:45:00+00:00,CAISO,15-minute,RTPD
836,69.0,63.61761,2018-01-10 01:00:00+00:00,CAISO,15-minute,RTPD
837,70.0,61.41836,2018-01-10 01:15:00+00:00,CAISO,15-minute,RTPD
838,71.0,181.84958,2018-01-10 01:30:00+00:00,CAISO,15-minute,RTPD
839,72.0,50.59338,2018-01-10 01:45:00+00:00,CAISO,15-minute,RTPD
840,73.0,48.39906,2018-01-10 02:00:00+00:00,CAISO,15-minute,RTPD
841,74.0,53.04876,2018-01-10 02:15:00+00:00,CAISO,15-minute,RTPD
842,75.0,57.89956,2018-01-10 02:30:00+00:00,CAISO,15-minute,RTPD
843,76.0,56.80058,2018-01-10 02:45:00+00:00,CAISO,15-minute,RTPD
844,77.0,43.33514,2018-01-10 03:00:00+00:00,CAISO,15-minute,RTPD
845,78.0,39.44432,2018-01-10 03:15:00+00:00,CAISO,15-minute,RTPD
846,79.0,58.74739,2018-01-10 03:30:00+00:00,CAISO,15-minute,RTPD
847,80.0,51.50933,2018-01-10 03:45:00+00:00,CAISO,15-minute,RTPD
848,81.0,89.3147,2018-01-10 04:00:00+00:00,CAISO,15-minute,RTPD
849,82.0,124.06204,2018-01-10 04:15:00+00:00,CAISO,15-minute,RTPD
850,83.0,72.63106,2018-01-10 04:30:00+00:00,CAISO,15-minute,RTPD
851,84.0,60.79161,2018-01-10 04:45:00+00:00,CAISO,15-minute,RTPD
852,85.0,46.81845,2018-01-10 05:00:00+00:00,CAISO,15-minute,RTPD
853,86.0,64.25839,2018-01-10 05:15:00+00:00,CAISO,15-minute,RTPD
854,87.0,68.23477,2018-01-10 05:30:00+00:00,CAISO,15-minute,RTPD
855,88.0,52.76134,2018-01-10 05:45:00+00:00,CAISO,15-minute,RTPD
856,89.0,67.62153,2018-01-10 06:00:00+00:00,CAISO,15-minute,RTPD
857,90.0,74.18453,2018-01-10 06:15:00+00:00,CAISO,15-minute,RTPD
858,91.0,67.49967,2018-01-10 06:30:00+00:00,CAISO,15-minute,RTPD
859,92.0,62.91258,2018-01-10 06:45:00+00:00,CAISO,15-minute,RTPD
860,93.0,58.99112,2018-01-10 07:00:00+00:00,CAISO,15-minute,RTPD
861,94.0,52.97215,2018-01-10 07:15:00+00:00,CAISO,15-minute,RTPD
862,95.0,52.89265,2018-01-10 07:30:00+00:00,CAISO,15-minute,RTPD
863,96.0,43.82523,2018-01-10 07:45:00+00:00,CAISO,15-minute,RTPD
864,1.0,53.99804,2018-01-10 08:00:00+00:00,CAISO,15-minute,RTPD
865,2.0,64.76678,2018-01-10 08:15:00+00:00,CAISO,15-minute,RTPD
866,3.0,67.47197,2018-01-10 08:30:00+00:00,CAISO,15-minute,RTPD
867,4.0,58.90978,2018-01-10 08:45:00+00:00,CAISO,15-minute,RTPD
868,5.0,40.00196,2018-01-10 09:00:00+00:00,CAISO,15-minute,RTPD
869,6.0,25.0006,2018-01-10 09:15:00+00:00,CAISO,15-minute,RTPD
870,7.0,57.57454,2018-01-10 09:30:00+00:00,CAISO,15-minute,RTPD
871,8.0,45.70656,2018-01-10 09:45:00+00:00,CAISO,15-minute,RTPD
872,9.0,39.90389,2018-01-10 10:00:00+00:00,CAISO,15-minute,RTPD
873,10.0,16.73282,2018-01-10 10:15:00+00:00,CAISO,15-minute,RTPD
874,11.0,23.76658,2018-01-10 10:30:00+00:00,CAISO,15-minute,RTPD
875,12.0,19.66835,2018-01-10 10:45:00+00:00,CAISO,15-minute,RTPD
876,13.0,19.40333,2018-01-10 11:00:00+00:00,CAISO,15-minute,RTPD
877,14.0,19.31177,2018-01-10 11:15:00+00:00,CAISO,15-minute,RTPD
878,15.0,15.08681,2018-01-10 11:30:00+00:00,CAISO,15-minute,RTPD
879,16.0,22.58282,2018-01-10 11:45:00+00:00,CAISO,15-minute,RTPD
880,17.0,20.97471,2018-01-10 12:00:00+00:00,CAISO,15-minute,RTPD
881,18.0,23.92223,2018-01-10 12:15:00+00:00,CAISO,15-minute,RTPD
882,19.0,19.2242,2018-01-10 12:30:00+00:00,CAISO,15-minute,RTPD
883,20.0,34.72326,2018-01-10 12:45:00+00:00,CAISO,15-minute,RTPD
884,21.0,52.14254,2018-01-10 13:00:00+00:00,CAISO,15-minute,RTPD
885,22.0,60.7456,2018-01-10 13:15:00+00:00,CAISO,15-minute,RTPD
886,23.0,68.39704,2018-01-10 13:30:00+00:00,CAISO,15-minute,RTPD
887,24.0,60.54322,2018-01-10 13:45:00+00:00,CAISO,15-minute,RTPD
888,25.0,47.71554,2018-01-10 14:00:00+00:00,CAISO,15-minute,RTPD
889,26.0,41.03998,2018-01-10 14:15:00+00:00,CAISO,15-minute,RTPD
890,27.0,50.42043,2018-01-10 14:30:00+00:00,CAISO,15-minute,RTPD
891,28.0,80.61097,2018-01-10 14:45:00+00:00,CAISO,15-minute,RTPD
892,29.0,42.75384,2018-01-10 15:00:00+00:00,CAISO,15-minute,RTPD
893,30.0,59.03585,2018-01-10 15:15:00+00:00,CAISO,15-minute,RTPD
894,31.0,44.35971,2018-01-10 15:30:00+00:00,CAISO,15-minute,RTPD
895,32.0,22.87899,2018-01-10 15:45:00+00:00,CAISO,15-minute,RTPD
896,33.0,26.84835,2018-01-10 16:00:00+00:00,CAISO,15-minute,RTPD
897,34.0,28.65942,2018-01-10 16:15:00+00:00,CAISO,15-minute,RTPD
898,35.0,22.51688,2018-01-10 16:30:00+00:00,CAISO,15-minute,RTPD
899,36.0,20.90192,2018-01-10 16:45:00+00:00,CAISO,15-minute,RTPD
900,37.0,24.58505,2018-01-10 17:00:00+00:00,CAISO,15-minute,RTPD
901,38.0,352.32829,2018-01-10 17:15:00+00:00,CAISO,15-minute,RTPD
902,39.0,351.22054,2018-01-10 17:30:00+00:00,CAISO,15-minute,RTPD
903,40.0,366.46014,2018-01-10 17:45:00+00:00,CAISO,15-minute,RTPD
904,41.0,92.84088,2018-01-10 18:00:00+00:00,CAISO,15-minute,RTPD
905,42.0,26.24272,2018-01-10 18:15:00+00:00,CAISO,15-minute,RTPD
906,43.0,26.25957,2018-01-10 18:30:00+00:00,CAISO,15-minute,RTPD
907,44.0,22.53338,2018-01-10 18:45:00+00:00,CAISO,15-minute,RTPD
908,45.0,28.34205,2018-01-10 19:00:00+00:00,CAISO,15-minute,RTPD
909,46.0,23.06463,2018-01-10 19:15:00+00:00,CAISO,15-minute,RTPD
910,47.0,19.46607,2018-01-10 19:30:00+00:00,CAISO,15-minute,RTPD
911,48.0,27.77875,2018-01-10 19:45:00+00:00,CAISO,15-minute,RTPD
912,49.0,21.21114,2018-01-10 20:00:00+00:00,CAISO,15-minute,RTPD
913,50.0,19.49504,2018-01-10 20:15:00+00:00,CAISO,15-minute,RTPD
914,51.0,19.17108,2018-01-10 20:30:00+00:00,CAISO,15-minute,RTPD
915,52.0,15.2999,2018-01-10 20:45:00+00:00,CAISO,15-minute,RTPD
916,53.0,41.73436,2018-01-10 21:00:00+00:00,CAISO,15-minute,RTPD
917,54.0,19.1889,2018-01-10 21:15:00+00:00,CAISO,15-minute,RTPD
918,55.0,19.38716,2018-01-10 21:30:00+00:00,CAISO,15-minute,RTPD
919,56.0,22.99978,2018-01-10 21:45:00+00:00,CAISO,15-minute,RTPD
920,57.0,16.84113,2018-01-10 22:00:00+00:00,CAISO,15-minute,RTPD
921,58.0,17.55486,2018-01-10 22:15:00+00:00,CAISO,15-minute,RTPD
922,59.0,18.97288,2018-01-10 22:30:00+00:00,CAISO,15-minute,RTPD
923,60.0,20.36483,2018-01-10 22:45:00+00:00,CAISO,15-minute,RTPD
924,61.0,19.52378,2018-01-10 23:00:00+00:00,CAISO,15-minute,RTPD
925,62.0,20.72877,2018-01-10 23:15:00+00:00,CAISO,15-minute,RTPD
926,63.0,23.0851,2018-01-10 23:30:00+00:00,CAISO,15-minute,RTPD
927,64.0,31.16114,2018-01-10 23:45:00+00:00,CAISO,15-minute,RTPD
928,65.0,19.90994,2018-01-11 00:00:00+00:00,CAISO,15-minute,RTPD
929,66.0,22.5983,2018-01-11 00:15:00+00:00,CAISO,15-minute,RTPD
930,67.0,30.77489,2018-01-11 00:30:00+00:00,CAISO,15-minute,RTPD
931,68.0,48.9099,2018-01-11 00:45:00+00:00,CAISO,15-minute,RTPD
932,69.0,34.11051,2018-01-11 01:00:00+00:00,CAISO,15-minute,RTPD
933,70.0,45.40114,2018-01-11 01:15:00+00:00,CAISO,15-minute,RTPD
934,71.0,49.62084,2018-01-11 01:30:00+00:00,CAISO,15-minute,RTPD
935,72.0,58.83897,2018-01-11 01:45:00+00:00,CAISO,15-minute,RTPD
936,73.0,49.07197,2018-01-11 02:00:00+00:00,CAISO,15-minute,RTPD
937,74.0,46.70553,2018-01-11 02:15:00+00:00,CAISO,15-minute,RTPD
938,75.0,39.90248,2018-01-11 02:30:00+00:00,CAISO,15-minute,RTPD
939,76.0,46.59572,2018-01-11 02:45:00+00:00,CAISO,15-minute,RTPD
940,77.0,48.24788,2018-01-11 03:00:00+00:00,CAISO,15-minute,RTPD
941,78.0,44.43283,2018-01-11 03:15:00+00:00,CAISO,15-minute,RTPD
942,79.0,40.21861,2018-01-11 03:30:00+00:00,CAISO,15-minute,RTPD
943,80.0,38.84148,2018-01-11 03:45:00+00:00,CAISO,15-minute,RTPD
944,81.0,37.88611,2018-01-11 04:00:00+00:00,CAISO,15-minute,RTPD
945,82.0,35.50608,2018-01-11 04:15:00+00:00,CAISO,15-minute,RTPD
946,83.0,33.23136,2018-01-11 04:30:00+00:00,CAISO,15-minute,RTPD
947,84.0,29.07482,2018-01-11 04:45:00+00:00,CAISO,15-minute,RTPD
948,85.0,37.85737,2018-01-11 05:00:00+00:00,CAISO,15-minute,RTPD
949,86.0,34.66914,2018-01-11 05:15:00+00:00,CAISO,15-minute,RTPD
950,87.0,27.52053,2018-01-11 05:30:00+00:00,CAISO,15-minute,RTPD
951,88.0,22.33132,2018-01-11 05:45:00+00:00,CAISO,15-minute,RTPD
952,89.0,30.86301,2018-01-11 06:00:00+00:00,CAISO,15-minute,RTPD
953,90.0,36.62154,2018-01-11 06:15:00+00:00,CAISO,15-minute,RTPD
954,91.0,54.62739,2018-01-11 06:30:00+00:00,CAISO,15-minute,RTPD
955,92.0,46.63747,2018-01-11 06:45:00+00:00,CAISO,15-minute,RTPD
956,93.0,46.19278,2018-01-11 07:00:00+00:00,CAISO,15-minute,RTPD
957,94.0,31.40101,2018-01-11 07:15:00+00:00,CAISO,15-minute,RTPD
958,95.0,24.12844,2018-01-11 07:30:00+00:00,CAISO,15-minute,RTPD
959,96.0,23.93635,2018-01-11 07:45:00+00:00,CAISO,15-minute,RTPD
960,1.0,33.0793,2018-01-11 08:00:00+00:00,CAISO,15-minute,RTPD
961,2.0,30.02789,2018-01-11 08:15:00+00:00,CAISO,15-minute,RTPD
962,3.0,28.2781,2018-01-11 08:30:00+00:00,CAISO,15-minute,RTPD
963,4.0,25.14854,2018-01-11 08:45:00+00:00,CAISO,15-minute,RTPD
964,5.0,26.7902,2018-01-11 09:00:00+00:00,CAISO,15-minute,RTPD
965,6.0,26.5202,2018-01-11 09:15:00+00:00,CAISO,15-minute,RTPD
966,7.0,26.5202,2018-01-11 09:30:00+00:00,CAISO,15-minute,RTPD
967,8.0,25.8201,2018-01-11 09:45:00+00:00,CAISO,15-minute,RTPD
968,9.0,27.38551,2018-01-11 10:00:00+00:00,CAISO,15-minute,RTPD
969,10.0,25.05622,2018-01-11 10:15:00+00:00,CAISO,15-minute,RTPD
970,11.0,25.36735,2018-01-11 10:30:00+00:00,CAISO,15-minute,RTPD
971,12.0,24.48087,2018-01-11 10:45:00+00:00,CAISO,15-minute,RTPD
972,13.0,23.0024,2018-01-11 11:00:00+00:00,CAISO,15-minute,RTPD
973,14.0,22.04536,2018-01-11 11:15:00+00:00,CAISO,15-minute,RTPD
974,15.0,23.03288,2018-01-11 11:30:00+00:00,CAISO,15-minute,RTPD
975,16.0,26.5602,2018-01-11 11:45:00+00:00,CAISO,15-minute,RTPD
976,17.0,26.5302,2018-01-11 12:00:00+00:00,CAISO,15-minute,RTPD
977,18.0,27.73176,2018-01-11 12:15:00+00:00,CAISO,15-minute,RTPD
978,19.0,31.33824,2018-01-11 12:30:00+00:00,CAISO,15-minute,RTPD
979,20.0,35.27495,2018-01-11 12:45:00+00:00,CAISO,15-minute,RTPD
980,21.0,42.68156,2018-01-11 13:00:00+00:00,CAISO,15-minute,RTPD
981,22.0,48.43719,2018-01-11 13:15:00+00:00,CAISO,15-minute,RTPD
982,23.0,33.67651,2018-01-11 13:30:00+00:00,CAISO,15-minute,RTPD
983,24.0,54.26739,2018-01-11 13:45:00+00:00,CAISO,15-minute,RTPD
984,25.0,34.72823,2018-01-11 14:00:00+00:00,CAISO,15-minute,RTPD
985,26.0,44.12105,2018-01-11 14:15:00+00:00,CAISO,15-minute,RTPD
986,27.0,49.86508,2018-01-11 14:30:00+00:00,CAISO,15-minute,RTPD
987,28.0,70.68016,2018-01-11 14:45:00+00:00,CAISO,15-minute,RTPD
988,29.0,51.77971,2018-01-11 15:00:00+00:00,CAISO,15-minute,RTPD
989,30.0,49.61882,2018-01-11 15:15:00+00:00,CAISO,15-minute,RTPD
990,31.0,42.3356,2018-01-11 15:30:00+00:00,CAISO,15-minute,RTPD
991,32.0,117.57607,2018-01-11 15:45:00+00:00,CAISO,15-minute,RTPD
992,33.0,34.89879,2018-01-11 16:00:00+00:00,CAISO,15-minute,RTPD
993,34.0,37.10271,2018-01-11 16:15:00+00:00,CAISO,15-minute,RTPD
994,35.0,24.53283,2018-01-11 16:30:00+00:00,CAISO,15-minute,RTPD
995,36.0,20.85764,2018-01-11 16:45:00+00:00,CAISO,15-minute,RTPD
996,37.0,33.76624,2018-01-11 17:00:00+00:00,CAISO,15-minute,RTPD
997,38.0,43.78281,2018-01-11 17:15:00+00:00,CAISO,15-minute,RTPD
998,39.0,85.57298,2018-01-11 17:30:00+00:00,CAISO,15-minute,RTPD
999,40.0,349.4884,2018-01-11 17:45:00+00:00,CAISO,15-minute,RTPD
1000,41.0,34.28326,2018-01-11 18:00:00+00:00,CAISO,15-minute,RTPD
1001,42.0,35.7088,2018-01-11 18:15:00+00:00,CAISO,15-minute,RTPD
1002,43.0,33.31533,2018-01-11 18:30:00+00:00,CAISO,15-minute,RTPD
1003,44.0,28.66216,2018-01-11 18:45:00+00:00,CAISO,15-minute,RTPD
1004,45.0,28.79311,2018-01-11 19:00:00+00:00,CAISO,15-minute,RTPD
1005,46.0,30.92507,2018-01-11 19:15:00+00:00,CAISO,15-minute,RTPD
1006,47.0,21.40603,2018-01-11 19:30:00+00:00,CAISO,15-minute,RTPD
1007,48.0,23.75913,2018-01-11 19:45:00+00:00,CAISO,15-minute,RTPD
1008,49.0,23.96031,2018-01-11 20:00:00+00:00,CAISO,15-minute,RTPD
1009,50.0,24.38534,2018-01-11 20:15:00+00:00,CAISO,15-minute,RTPD
1010,51.0,22.05621,2018-01-11 20:30:00+00:00,CAISO,15-minute,RTPD
1011,52.0,21.77466,2018-01-11 20:45:00+00:00,CAISO,15-minute,RTPD
1012,53.0,23.6261,2018-01-11 21:00:00+00:00,CAISO,15-minute,RTPD
1013,54.0,22.14376,2018-01-11 21:15:00+00:00,CAISO,15-minute,RTPD
1014,55.0,21.39709,2018-01-11 21:30:00+00:00,CAISO,15-minute,RTPD
1015,56.0,21.95033,2018-01-11 21:45:00+00:00,CAISO,15-minute,RTPD
1016,57.0,21.95033,2018-01-11 22:00:00+00:00,CAISO,15-minute,RTPD
1017,58.0,21.97325,2018-01-11 22:15:00+00:00,CAISO,15-minute,RTPD
1018,59.0,20.87606,2018-01-11 22:30:00+00:00,CAISO,15-minute,RTPD
1019,60.0,22.00237,2018-01-11 22:45:00+00:00,CAISO,15-minute,RTPD
1020,61.0,18.42103,2018-01-11 23:00:00+00:00,CAISO,15-minute,RTPD
1021,62.0,20.48202,2018-01-11 23:15:00+00:00,CAISO,15-minute,RTPD
1022,63.0,32.79142,2018-01-11 23:30:00+00:00,CAISO,15-minute,RTPD
1023,64.0,38.78839,2018-01-11 23:45:00+00:00,CAISO,15-minute,RTPD
1024,65.0,22.41244,2018-01-12 00:00:00+00:00,CAISO,15-minute,RTPD
1025,66.0,33.57485,2018-01-12 00:15:00+00:00,CAISO,15-minute,RTPD
1026,67.0,51.11848,2018-01-12 00:30:00+00:00,CAISO,15-minute,RTPD
1027,68.0,57.85158,2018-01-12 00:45:00+00:00,CAISO,15-minute,RTPD
1028,69.0,37.58459,2018-01-12 01:00:00+00:00,CAISO,15-minute,RTPD
1029,70.0,51.98708,2018-01-12 01:15:00+00:00,CAISO,15-minute,RTPD
1030,71.0,49.57695,2018-01-12 01:30:00+00:00,CAISO,15-minute,RTPD
1031,72.0,49.85291,2018-01-12 01:45:00+00:00,CAISO,15-minute,RTPD
1032,73.0,53.72627,2018-01-12 02:00:00+00:00,CAISO,15-minute,RTPD
1033,74.0,50.57049,2018-01-12 02:15:00+00:00,CAISO,15-minute,RTPD
1034,75.0,50.53002,2018-01-12 02:30:00+00:00,CAISO,15-minute,RTPD
1035,76.0,43.55262,2018-01-12 02:45:00+00:00,CAISO,15-minute,RTPD
1036,77.0,55.72977,2018-01-12 03:00:00+00:00,CAISO,15-minute,RTPD
1037,78.0,39.84628,2018-01-12 03:15:00+00:00,CAISO,15-minute,RTPD
1038,79.0,35.9461,2018-01-12 03:30:00+00:00,CAISO,15-minute,RTPD
1039,80.0,38.10528,2018-01-12 03:45:00+00:00,CAISO,15-minute,RTPD
1040,81.0,46.23436,2018-01-12 04:00:00+00:00,CAISO,15-minute,RTPD
1041,82.0,47.35411,2018-01-12 04:15:00+00:00,CAISO,15-minute,RTPD
1042,83.0,35.11538,2018-01-12 04:30:00+00:00,CAISO,15-minute,RTPD
1043,84.0,31.01912,2018-01-12 04:45:00+00:00,CAISO,15-minute,RTPD
1044,85.0,44.89842,2018-01-12 05:00:00+00:00,CAISO,15-minute,RTPD
1045,86.0,34.39928,2018-01-12 05:15:00+00:00,CAISO,15-minute,RTPD
1046,87.0,34.88969,2018-01-12 05:30:00+00:00,CAISO,15-minute,RTPD
1047,88.0,26.69462,2018-01-12 05:45:00+00:00,CAISO,15-minute,RTPD
1048,89.0,36.88818,2018-01-12 06:00:00+00:00,CAISO,15-minute,RTPD
1049,90.0,33.2273,2018-01-12 06:15:00+00:00,CAISO,15-minute,RTPD
