,Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
3852,06/10/18,13,978,398,241,299,2876,9453,609
3853,06/10/18,14,981,404,241,304,3231,9399,607
3854,06/10/18,15,979,399,241,307,3673,9525,610
3855,06/10/18,16,949,401,240,308,4130,8678,605
3856,06/10/18,17,975,405,240,309,4318,8595,580
3857,06/10/18,18,985,409,238,350,4340,7521,518
3858,06/10/18,19,985,408,237,422,4539,4578,367
3859,06/10/18,20,986,408,237,524,4611,1059,58
3860,06/10/18,21,989,412,238,526,4486,75,0
3861,06/10/18,22,992,409,239,512,4251,64,0
3862,06/10/18,23,993,401,239,379,4267,65,0
3863,06/10/18,24,995,395,238,314,4244,65,0
3864,06/11/18,1,996,395,238,228,4241,66,0
3865,06/11/18,2,998,396,237,224,4169,66,0
3866,06/11/18,3,997,395,237,227,4066,66,0
3867,06/11/18,4,998,398,237,227,3862,0,0
3868,06/11/18,5,997,397,239,224,3536,0,0
3869,06/11/18,6,998,402,240,308,3016,0,0
3870,06/11/18,7,999,405,239,359,2302,1672,75
3871,06/11/18,8,986,401,236,357,1402,5541,299
3872,06/11/18,9,967,402,235,329,940,8023,535
3873,06/11/18,10,963,387,236,264,551,8988,601
3874,06/11/18,11,949,389,236,268,364,9573,614
3875,06/11/18,12,931,386,241,270,359,9858,623
3876,06/11/18,13,921,382,243,315,342,9878,649
3877,06/11/18,14,918,391,243,323,263,9870,651
3878,06/11/18,15,915,392,244,333,232,9764,650
3879,06/11/18,16,906,385,245,367,348,9380,647
3880,06/11/18,17,921,390,245,415,650,8682,633
3881,06/11/18,18,920,387,245,452,1120,7306,587
3882,06/11/18,19,939,387,246,560,1704,4382,410
3883,06/11/18,20,946,388,246,567,2284,934,78
3884,06/11/18,21,953,389,245,562,2770,0,3
3885,06/11/18,22,955,388,243,392,2926,0,0
3886,06/11/18,23,952,378,243,300,2649,0,0
3887,06/11/18,24,953,377,243,301,2579,0,0
3888,06/12/18,1,950,369,244,301,2348,0,0
3889,06/12/18,2,951,369,244,297,2028,0,0
3890,06/12/18,3,948,369,245,260,1695,0,0
3891,06/12/18,4,955,371,245,261,1371,0,0
3892,06/12/18,5,953,364,244,260,959,0,0
3893,06/12/18,6,954,368,244,324,609,0,0
3894,06/12/18,7,957,391,245,361,465,1592,61
3895,06/12/18,8,951,395,236,324,315,5274,299
3896,06/12/18,9,951,395,232,320,213,7744,528
3897,06/12/18,10,949,381,238,322,173,8842,590
3898,06/12/18,11,939,378,243,324,173,9449,611
3899,06/12/18,12,913,384,244,325,139,9793,630
3900,06/12/18,13,910,383,245,329,180,9856,649
3901,06/12/18,14,906,384,243,333,272,9832,646
3902,06/12/18,15,907,383,244,345,503,9563,643
3903,06/12/18,16,912,386,245,426,775,9055,622
3904,06/12/18,17,910,393,245,488,1329,8279,571
3905,06/12/18,18,913,394,245,503,1665,6854,479
3906,06/12/18,19,931,393,245,634,2427,4065,281
3907,06/12/18,20,949,393,246,630,2736,913,44
3908,06/12/18,21,957,393,246,631,3113,0,0
3909,06/12/18,22,948,391,243,440,3138,0,0
3910,06/12/18,23,947,365,242,330,3028,0,0
3911,06/12/18,24,946,349,241,332,2887,0,0
3912,06/13/18,1,943,354,244,315,2802,0,0
3913,06/13/18,2,947,362,245,279,2672,0,0
3914,06/13/18,3,944,364,245,277,2486,0,0
3915,06/13/18,4,948,354,244,281,2483,0,0
3916,06/13/18,5,949,356,244,280,2322,0,0
3917,06/13/18,6,950,367,245,304,2157,2,0
3918,06/13/18,7,955,382,245,355,1884,1545,19
3919,06/13/18,8,953,389,241,321,1710,5263,261
3920,06/13/18,9,954,389,235,310,1355,7835,501
3921,06/13/18,10,951,385,235,312,1005,8801,554
3922,06/13/18,11,945,381,234,311,828,9520,583
3923,06/13/18,12,923,385,232,310,648,9728,602
3924,06/13/18,13,915,382,234,336,716,9819,569
3925,06/13/18,14,913,369,236,337,1164,9664,438
3926,06/13/18,15,915,350,238,337,1542,9400,565
3927,06/13/18,16,912,361,239,408,2000,9136,600
3928,06/13/18,17,910,355,239,466,2601,8271,578
3929,06/13/18,18,914,356,241,467,2856,6975,540
3930,06/13/18,19,933,357,241,613,2819,4198,355
3931,06/13/18,20,950,358,246,616,2731,938,61
3932,06/13/18,21,952,354,246,605,2699,0,0
3933,06/13/18,22,956,361,243,416,2926,0,0
3934,06/13/18,23,952,353,243,336,2978,0,0
3935,06/13/18,24,952,346,244,333,3017,0,0
3936,06/14/18,1,954,343,245,335,2879,0,0
3937,06/14/18,2,955,344,246,336,2628,0,0
3938,06/14/18,3,953,343,247,294,2854,0,0
3939,06/14/18,4,973,342,247,296,2926,0,0
3940,06/14/18,5,955,350,247,297,2910,0,0
3941,06/14/18,6,954,352,246,375,2876,0,0
3942,06/14/18,7,959,361,246,406,2599,1359,37
3943,06/14/18,8,950,364,244,366,2279,4866,310
3944,06/14/18,9,948,365,243,325,1856,7347,528
3945,06/14/18,10,941,367,241,361,1600,8813,582
3946,06/14/18,11,939,361,243,366,1517,9381,601
3947,06/14/18,12,914,355,241,364,1545,9367,626
3948,06/14/18,13,907,363,239,366,1759,9566,643
3949,06/14/18,14,905,369,238,364,2107,9488,642
3950,06/14/18,15,902,367,242,360,2219,9369,642
3951,06/14/18,16,901,376,242,390,2338,9306,638
3952,06/14/18,17,903,388,243,404,2431,8293,631
3953,06/14/18,18,931,399,243,443,2625,6834,594
3954,06/14/18,19,947,402,243,569,2926,4136,419
3955,06/14/18,20,962,406,244,637,2937,1106,85
3956,06/14/18,21,967,403,243,607,2833,177,0
3957,06/14/18,22,970,401,240,550,2602,0,0
3958,06/14/18,23,973,384,240,377,2491,0,0
3959,06/14/18,24,974,377,243,333,2663,0,0
3960,06/15/18,1,975,373,242,338,2775,0,0
3961,06/15/18,2,976,373,242,338,2694,0,0
3962,06/15/18,3,979,378,243,336,2279,0,0
3963,06/15/18,4,973,377,244,335,2094,0,0
3964,06/15/18,5,950,382,244,373,1961,0,0
3965,06/15/18,6,949,391,244,417,1756,0,0
3966,06/15/18,7,929,404,244,440,1630,1158,0
3967,06/15/18,8,925,407,242,372,1692,3802,0
3968,06/15/18,9,873,393,235,365,1539,5401,21
3969,06/15/18,10,871,388,237,367,1370,6818,74
3970,06/15/18,11,868,379,234,368,1420,7710,110
3971,06/15/18,12,894,368,238,365,1634,7724,195
3972,06/15/18,13,890,367,240,363,1779,7645,234
3973,06/15/18,14,898,369,239,370,2039,7883,246
3974,06/15/18,15,910,368,237,357,2340,6747,233
3975,06/15/18,16,911,376,237,358,2621,6060,249
3976,06/15/18,17,912,390,237,425,2831,5867,208
3977,06/15/18,18,913,389,239,454,2682,5198,219
3978,06/15/18,19,937,393,240,457,2366,3498,138
3979,06/15/18,20,977,393,244,597,2155,922,19
3980,06/15/18,21,980,388,243,602,2034,0,0
3981,06/15/18,22,984,385,243,549,2110,0,0
3982,06/15/18,23,985,366,242,393,2151,0,0
3983,06/15/18,24,983,357,243,363,2075,0,0
3984,06/16/18,1,981,356,244,377,2092,0,0
3985,06/16/18,2,981,355,244,380,2093,0,0
3986,06/16/18,3,981,356,244,380,2333,0,0
3987,06/16/18,4,983,360,244,377,2199,0,0
3988,06/16/18,5,985,364,244,379,2055,0,0
3989,06/16/18,6,988,373,243,378,1952,0,0
3990,06/16/18,7,991,388,244,404,1897,1210,0
3991,06/16/18,8,988,389,245,376,1927,4350,153
3992,06/16/18,9,986,390,245,337,1728,6778,464
3993,06/16/18,10,983,383,243,336,1656,7935,579
3994,06/16/18,11,979,380,243,332,1775,8390,599
3995,06/16/18,12,976,372,243,331,2169,8999,609
3996,06/16/18,13,974,367,241,336,2882,9102,590
3997,06/16/18,14,973,360,241,328,3404,9283,491
3998,06/16/18,15,973,363,241,330,3524,9095,555
3999,06/16/18,16,973,368,242,341,3796,8897,584
4000,06/16/18,17,974,373,243,368,4023,8147,510
4001,06/16/18,18,976,370,242,369,3878,7177,419
4002,06/16/18,19,979,374,244,447,3669,4495,300
4003,06/16/18,20,982,372,245,562,3603,1044,58
4004,06/16/18,21,985,372,244,564,3234,0,0
4005,06/16/18,22,989,371,243,538,2984,0,0
4006,06/16/18,23,991,353,243,435,3169,0,0
4007,06/16/18,24,991,344,243,363,3232,0,0
4008,06/17/18,1,989,340,241,370,3009,0,0
4009,06/17/18,2,988,340,242,370,2633,0,0
4010,06/17/18,3,991,337,242,365,2321,0,0
4011,06/17/18,4,994,339,241,369,2475,0,0
4012,06/17/18,5,996,345,242,365,2666,0,0
4013,06/17/18,6,996,367,241,365,2752,16,0
4014,06/17/18,7,998,384,241,363,2535,1523,47
4015,06/17/18,8,995,385,239,335,2122,4842,305
4016,06/17/18,9,993,384,238,337,2005,6646,507
4017,06/17/18,10,990,385,239,336,2040,7535,579
4018,06/17/18,11,988,385,239,343,2370,8587,596
4019,06/17/18,12,986,385,238,339,2719,8980,583
4020,06/17/18,13,969,384,237,333,2801,8849,564
4021,06/17/18,14,967,374,237,331,2923,8770,563
4022,06/17/18,15,967,366,237,330,3289,8516,501
4023,06/17/18,16,966,365,237,365,3337,8980,375
4024,06/17/18,17,978,365,237,378,3463,8432,362
4025,06/17/18,18,979,364,237,375,3856,7139,330
4026,06/17/18,19,981,363,238,467,3827,4280,222
4027,06/17/18,20,984,371,238,565,3858,1033,34
4028,06/17/18,21,972,373,239,592,4017,9,0
4029,06/17/18,22,951,370,239,555,3806,0,0
4030,06/17/18,23,963,353,238,447,3901,0,0
4031,06/17/18,24,990,342,238,370,3360,0,0
4032,06/18/18,1,991,340,238,345,3599,0,0
4033,06/18/18,2,992,340,237,308,3785,0,0
4034,06/18/18,3,993,339,238,308,4123,0,0
4035,06/18/18,4,994,341,238,307,4195,0,0
4036,06/18/18,5,994,353,236,309,3895,0,0
4037,06/18/18,6,993,364,232,389,3824,26,0
4038,06/18/18,7,993,379,235,424,3599,1579,67
4039,06/18/18,8,990,378,235,428,3032,5315,305
4040,06/18/18,9,987,391,226,381,2409,7807,516
4041,06/18/18,10,982,383,221,380,1810,8670,597
4042,06/18/18,11,977,365,221,379,1225,9358,610
4043,06/18/18,12,952,361,218,378,811,9352,614
4044,06/18/18,13,946,355,224,379,757,9346,629
4045,06/18/18,14,944,365,225,381,1024,9166,640
4046,06/18/18,15,942,374,226,379,1796,9647,641
4047,06/18/18,16,942,371,225,386,2685,9280,640
4048,06/18/18,17,942,380,228,383,3490,8749,631
4049,06/18/18,18,940,386,235,457,3902,7520,589
4050,06/18/18,19,961,398,237,476,4194,4874,422
4051,06/18/18,20,970,398,237,614,4470,1264,100
4052,06/18/18,21,973,400,237,593,4526,31,6
4053,06/18/18,22,978,394,235,556,4413,0,0
4054,06/18/18,23,982,378,233,426,4249,0,0
4055,06/18/18,24,983,348,234,360,4273,0,0
4056,06/19/18,1,983,337,237,360,4107,0,0
4057,06/19/18,2,984,334,237,360,4122,0,0
4058,06/19/18,3,984,334,237,363,3912,0,0
4059,06/19/18,4,984,337,237,359,3714,0,0
4060,06/19/18,5,972,340,237,361,3535,0,0
4061,06/19/18,6,972,351,238,398,3223,0,0
4062,06/19/18,7,971,365,235,432,2708,1614,88
4063,06/19/18,8,969,360,235,446,1950,5408,334
4064,06/19/18,9,966,365,235,435,1349,8043,542
4065,06/19/18,10,963,373,236,376,827,9086,594
4066,06/19/18,11,916,366,236,364,581,9695,614
4067,06/19/18,12,934,374,234,367,581,10006,636
4068,06/19/18,13,928,368,235,387,588,10030,646
4069,06/19/18,14,925,363,235,391,652,10002,641
4070,06/19/18,15,891,373,233,391,802,9859,640
4071,06/19/18,16,921,374,211,384,1079,9450,639
4072,06/19/18,17,923,383,205,402,1962,8734,631
4073,06/19/18,18,928,382,214,472,2714,7478,592
4074,06/19/18,19,957,376,233,577,3450,4635,425
4075,06/19/18,20,965,375,237,601,4030,1064,93
4076,06/19/18,21,968,379,237,574,4354,0,1
4077,06/19/18,22,972,365,237,477,4331,0,0
4078,06/19/18,23,976,348,235,414,4095,0,0
4079,06/19/18,24,979,339,236,357,3840,0,0
4080,06/20/18,1,981,336,237,402,3592,0,0
4081,06/20/18,2,983,336,238,407,3507,0,0
4082,06/20/18,3,985,337,238,408,3198,0,0
4083,06/20/18,4,986,339,239,408,3021,0,0
4084,06/20/18,5,987,342,239,408,2646,0,0
4085,06/20/18,6,988,349,238,408,2337,0,0
4086,06/20/18,7,988,361,238,410,2009,1569,68
4087,06/20/18,8,983,368,232,395,1812,5354,326
4088,06/20/18,9,977,347,229,361,1553,7885,547
4089,06/20/18,10,971,341,229,361,1186,8882,602
4090,06/20/18,11,949,331,228,364,1120,9476,604
4091,06/20/18,12,950,326,226,366,1023,9813,640
4092,06/20/18,13,939,327,227,372,916,9856,647
4093,06/20/18,14,937,329,230,376,865,9825,650
4094,06/20/18,15,938,329,225,427,953,9638,649
4095,06/20/18,16,939,328,229,473,1315,9286,648
4096,06/20/18,17,939,327,229,587,1968,8590,637
4097,06/20/18,18,939,326,234,625,2590,7315,599
4098,06/20/18,19,959,329,235,655,2989,4510,434
4099,06/20/18,20,968,328,238,659,3361,1040,100
4100,06/20/18,21,976,327,238,626,3737,1,7
4101,06/20/18,22,981,325,238,595,3667,0,0
4102,06/20/18,23,986,306,237,551,3646,0,0
4103,06/20/18,24,987,281,236,432,3593,0,0
4104,06/21/18,1,989,282,235,373,3595,0,0
4105,06/21/18,2,990,289,236,356,3640,0,0
4106,06/21/18,3,990,294,239,349,3527,0,0
4107,06/21/18,4,990,296,239,337,3291,0,0
4108,06/21/18,5,990,302,239,334,2816,0,0
4109,06/21/18,6,988,302,239,365,2300,3,0
4110,06/21/18,7,988,318,239,394,1957,1586,72
4111,06/21/18,8,983,325,235,361,1662,5421,336
4112,06/21/18,9,977,339,235,319,1232,7949,559
4113,06/21/18,10,973,336,235,323,954,8957,608
4114,06/21/18,11,971,329,235,322,646,9643,608
4115,06/21/18,12,948,319,235,343,653,9971,617
4116,06/21/18,13,941,345,238,401,918,10036,626
4117,06/21/18,14,938,366,240,419,1308,10017,633
4118,06/21/18,15,935,371,239,415,1762,9875,630
4119,06/21/18,16,935,376,241,470,2253,9451,630
4120,06/21/18,17,935,381,241,565,2510,8744,627
4121,06/21/18,18,936,379,241,569,2689,7491,596
4122,06/21/18,19,957,378,240,606,3244,4729,451
4123,06/21/18,20,966,378,239,640,3662,1228,104
4124,06/21/18,21,970,378,241,571,4131,152,0
4125,06/21/18,22,973,377,241,541,4267,6,0
4126,06/21/18,23,974,343,242,530,4186,0,0
4127,06/21/18,24,975,334,242,419,4102,0,0
4128,06/22/18,1,978,334,241,332,3836,0,0
4129,06/22/18,2,979,335,240,293,3500,0,0
4130,06/22/18,3,980,336,240,292,3537,0,0
4131,06/22/18,4,982,334,241,297,3649,0,0
4132,06/22/18,5,982,338,242,294,3143,0,0
4133,06/22/18,6,984,347,242,332,2790,0,0
4134,06/22/18,7,983,372,242,350,2297,1584,66
4135,06/22/18,8,967,402,241,299,1808,5433,318
4136,06/22/18,9,956,407,241,302,1407,7997,524
4137,06/22/18,10,952,405,242,307,1048,9028,565
4138,06/22/18,11,949,402,239,305,720,9601,616
4139,06/22/18,12,928,415,238,350,574,9895,638
4140,06/22/18,13,924,417,236,361,638,9947,652
4141,06/22/18,14,923,426,236,360,822,9889,649
4142,06/22/18,15,930,413,237,376,1274,9768,643
4143,06/22/18,16,933,417,238,510,1882,9359,599
4144,06/22/18,17,932,429,239,504,2685,8689,630
4145,06/22/18,18,929,433,240,510,3297,7474,592
4146,06/22/18,19,946,436,241,605,3634,4746,450
4147,06/22/18,20,957,433,236,605,3784,1138,122
4148,06/22/18,21,961,435,234,598,4045,8,6
4149,06/22/18,22,965,417,241,531,4016,0,0
4150,06/22/18,23,968,405,243,468,3925,0,0
4151,06/22/18,24,970,392,243,412,3944,0,0
4152,06/23/18,1,958,380,243,410,4021,0,0
4153,06/23/18,2,927,372,243,367,3783,0,0
4154,06/23/18,3,919,372,243,361,3335,0,0
4155,06/23/18,4,918,373,243,363,3204,0,0
4156,06/23/18,5,919,376,242,364,3196,0,0
4157,06/23/18,6,921,382,244,361,3172,0,0
4158,06/23/18,7,921,398,244,369,2832,1378,39
4159,06/23/18,8,918,402,242,338,2288,4534,299
4160,06/23/18,9,914,399,242,334,2244,6672,546
4161,06/23/18,10,912,382,243,334,2223,8801,604
4162,06/23/18,11,912,373,242,329,1893,9648,616
4163,06/23/18,12,913,371,241,290,1635,9964,614
4164,06/23/18,13,913,372,241,321,1468,10020,604
4165,06/23/18,14,913,375,240,330,1523,9995,601
4166,06/23/18,15,913,377,241,328,1977,9837,598
4167,06/23/18,16,916,382,241,460,2547,9371,592
4168,06/23/18,17,952,387,241,517,2935,8618,567
4169,06/23/18,18,965,387,241,551,3030,7235,490
4170,06/23/18,19,962,387,241,563,3136,4488,322
4171,06/23/18,20,958,388,242,597,3289,1132,55
4172,06/23/18,21,961,386,239,593,3228,99,0
4173,06/23/18,22,962,384,240,573,3458,0,0
4174,06/23/18,23,965,368,241,486,3548,0,0
4175,06/23/18,24,967,349,239,411,3431,0,0
4176,06/24/18,1,972,348,241,359,3392,0,0
4177,06/24/18,2,972,352,241,357,3476,0,0
4178,06/24/18,3,972,357,242,354,3461,0,0
4179,06/24/18,4,974,360,244,359,3554,0,0
4180,06/24/18,5,974,364,244,356,3257,0,0
4181,06/24/18,6,975,373,242,356,2853,0,0
4182,06/24/18,7,974,390,240,377,2189,1452,50
4183,06/24/18,8,972,391,241,332,1625,5119,299
4184,06/24/18,9,969,391,241,321,1338,7712,516
4185,06/24/18,10,966,377,241,289,1592,8862,577
4186,06/24/18,11,962,374,241,287,1745,9565,597
4187,06/24/18,12,957,380,239,320,1917,9894,603
4188,06/24/18,13,952,379,237,328,1902,9986,603
4189,06/24/18,14,949,368,236,325,1864,9973,597
4190,06/24/18,15,950,371,235,331,2026,9835,592
4191,06/24/18,16,951,379,237,480,2277,9414,578
4192,06/24/18,17,952,384,239,520,2591,8707,542
4193,06/24/18,18,955,384,239,527,2866,7400,471
4194,06/24/18,19,958,387,239,605,3104,4567,318
4195,06/24/18,20,961,383,240,601,3618,1124,62
4196,06/24/18,21,962,379,242,601,3819,25,0
4197,06/24/18,22,966,376,242,578,4047,0,0
4198,06/24/18,23,969,360,242,481,4280,0,0
4199,06/24/18,24,971,350,240,418,4404,0,0
4200,06/25/18,1,971,349,240,360,4218,0,0
4201,06/25/18,2,971,347,240,325,4111,0,0
4202,06/25/18,3,974,349,240,326,3843,0,0
4203,06/25/18,4,974,349,240,330,3504,0,0
4204,06/25/18,5,975,352,240,326,3286,0,0
4205,06/25/18,6,976,362,239,362,3091,0,0
4206,06/25/18,7,977,379,227,367,2587,1340,26
4207,06/25/18,8,976,378,227,334,2121,4867,285
4208,06/25/18,9,970,379,236,332,1645,7469,516
4209,06/25/18,10,966,378,239,330,1220,8763,586
4210,06/25/18,11,962,368,238,333,1011,9430,608
4211,06/25/18,12,942,368,236,373,853,9786,633
4212,06/25/18,13,932,365,234,373,956,9875,638
4213,06/25/18,14,931,366,233,372,1259,9845,634
4214,06/25/18,15,930,370,237,383,1515,9702,629
4215,06/25/18,16,929,375,238,522,1846,9280,616
4216,06/25/18,17,930,380,238,530,2373,8581,583
4217,06/25/18,18,932,378,236,566,2807,7340,441
4218,06/25/18,19,951,376,237,534,3070,4624,306
4219,06/25/18,20,961,377,239,600,3427,1081,62
4220,06/25/18,21,963,378,237,599,3970,0,0
4221,06/25/18,22,970,379,236,528,4154,0,0
4222,06/25/18,23,976,367,230,470,4043,0,0
4223,06/25/18,24,977,358,228,410,3972,0,0
4224,06/26/18,1,980,363,232,286,3813,0,0
4225,06/26/18,2,981,364,237,292,3670,0,0
4226,06/26/18,3,983,361,236,256,3316,0,0
4227,06/26/18,4,980,346,237,255,3135,0,0
4228,06/26/18,5,975,342,236,256,2926,0,0
4229,06/26/18,6,973,348,236,334,2904,0,0
4230,06/26/18,7,972,365,237,344,2525,1455,53
4231,06/26/18,8,968,368,236,294,2119,5167,316
4232,06/26/18,9,965,371,235,272,1851,7762,535
4233,06/26/18,10,961,361,234,285,1528,8870,601
4234,06/26/18,11,958,357,234,294,1292,9521,614
4235,06/26/18,12,938,360,235,288,1105,9838,624
4236,06/26/18,13,930,371,236,289,1013,9942,647
4237,06/26/18,14,925,377,237,338,1148,9912,642
4238,06/26/18,15,923,375,235,337,1509,9766,642
4239,06/26/18,16,923,382,235,338,2049,9366,641
4240,06/26/18,17,927,389,236,337,2752,8691,625
4241,06/26/18,18,933,387,239,342,3456,7439,575
4242,06/26/18,19,960,385,239,487,3951,4664,411
4243,06/26/18,20,979,386,238,538,3905,1128,113
4244,06/26/18,21,982,385,239,534,3895,0,0
4245,06/26/18,22,984,367,239,430,3993,0,0
4246,06/26/18,23,986,366,239,301,4201,0,0
4247,06/26/18,24,987,356,239,294,4585,0,0
4248,06/27/18,1,990,355,241,309,4463,0,0
4249,06/27/18,2,993,354,241,308,4181,0,0
4250,06/27/18,3,993,356,241,303,3915,0,0
4251,06/27/18,4,995,355,241,270,3980,0,0
4252,06/27/18,5,995,361,240,268,3915,0,0
4253,06/27/18,6,995,369,240,301,3688,0,0
4254,06/27/18,7,977,384,236,310,3261,1471,60
4255,06/27/18,8,967,385,225,303,3058,5330,298
4256,06/27/18,9,963,385,220,301,2821,7941,519
4257,06/27/18,10,959,380,222,306,2405,8988,587
4258,06/27/18,11,902,375,222,301,2386,9602,612
4259,06/27/18,12,837,375,211,303,2455,9950,624
4260,06/27/18,13,817,376,206,302,2668,10017,620
4261,06/27/18,14,829,379,207,302,2978,10000,612
4262,06/27/18,15,867,378,206,302,3318,9852,608
4263,06/27/18,16,942,382,206,304,3651,9462,603
4264,06/27/18,17,954,390,206,337,4001,8783,592
4265,06/27/18,18,957,384,212,443,4279,7545,558
4266,06/27/18,19,975,380,220,509,4334,4772,403
4267,06/27/18,20,987,379,223,541,4105,1205,95
4268,06/27/18,21,990,366,223,540,3852,0,0
4269,06/27/18,22,994,360,223,506,3866,0,0
4270,06/27/18,23,997,343,222,425,3838,0,0
4271,06/27/18,24,1000,334,222,349,3902,0,0
4272,06/28/18,1,1002,334,222,305,3861,0,0
4273,06/28/18,2,1005,335,223,265,3710,0,0
4274,06/28/18,3,1006,335,223,265,3577,0,0
4275,06/28/18,4,1007,334,223,271,3809,0,0
4276,06/28/18,5,1008,340,224,269,3882,0,0
4277,06/28/18,6,1009,349,224,303,4117,0,0
4278,06/28/18,7,1000,363,223,305,4071,1460,5
4279,06/28/18,8,956,362,225,304,3529,5350,92
4280,06/28/18,9,951,365,241,262,3439,8065,164
4281,06/28/18,10,948,360,242,253,3431,9115,200
4282,06/28/18,11,944,351,242,260,3091,9716,211
4283,06/28/18,12,953,352,240,258,3016,10009,222
4284,06/28/18,13,968,351,239,307,3332,10021,229
4285,06/28/18,14,964,337,239,318,3521,10060,228
4286,06/28/18,15,961,334,241,318,3920,9930,268
4287,06/28/18,16,959,339,241,316,4276,9435,453
4288,06/28/18,17,958,343,240,367,4470,8683,561
4289,06/28/18,18,959,342,241,512,4493,7406,562
4290,06/28/18,19,981,341,241,524,4344,4580,406
4291,06/28/18,20,988,341,242,541,3890,1090,94
4292,06/28/18,21,992,344,242,522,3745,0,1
4293,06/28/18,22,995,341,242,501,3766,0,0
4294,06/28/18,23,998,322,241,427,4264,0,0
4295,06/28/18,24,998,312,241,347,4302,0,0
4296,06/29/18,1,999,313,242,295,4255,0,0
4297,06/29/18,2,1000,310,242,306,4327,0,0
4298,06/29/18,3,999,310,243,304,4438,0,0
4299,06/29/18,4,997,324,242,308,4393,0,0
4300,06/29/18,5,996,325,242,307,4116,0,0
4301,06/29/18,6,997,335,242,301,4022,0,0
4302,06/29/18,7,999,350,243,309,3755,1414,48
4303,06/29/18,8,995,351,242,306,3504,5206,286
4304,06/29/18,9,990,351,235,269,3061,7985,524
4305,06/29/18,10,987,347,237,301,2700,9065,590
4306,06/29/18,11,987,335,241,310,2234,9674,607
4307,06/29/18,12,968,339,244,310,2096,9999,625
4308,06/29/18,13,959,337,244,312,2118,10101,628
4309,06/29/18,14,952,341,243,310,2680,10102,621
4310,06/29/18,15,951,341,235,297,3219,9992,621
4311,06/29/18,16,955,343,234,328,3660,9598,621
4312,06/29/18,17,954,347,240,412,4002,8884,608
4313,06/29/18,18,956,346,242,519,4311,7578,542
4314,06/29/18,19,973,346,242,529,4155,4710,385
4315,06/29/18,20,981,351,244,532,4072,1147,90
4316,06/29/18,21,984,359,244,529,4245,14,2
4317,06/29/18,22,988,357,243,531,4350,0,0
4318,06/29/18,23,989,337,240,446,4250,0,0
4319,06/29/18,24,992,323,239,367,4212,0,0
4320,06/30/18,1,992,319,239,319,4302,0,0
4321,06/30/18,2,992,318,240,322,4225,0,0
4322,06/30/18,3,992,319,241,282,3819,0,0
4323,06/30/18,4,994,325,240,280,3309,0,0
4324,06/30/18,5,1000,329,240,312,2778,0,0
4325,06/30/18,6,1001,335,239,318,2318,0,0
4326,06/30/18,7,1000,348,239,319,1787,1348,64
4327,06/30/18,8,997,350,224,318,1457,5029,275
4328,06/30/18,9,993,350,222,320,1290,7729,498
4329,06/30/18,10,990,345,223,340,1263,8913,570
4330,06/30/18,11,988,337,223,341,1237,9572,594
4331,06/30/18,12,988,342,223,339,1336,9912,605
4332,06/30/18,13,985,341,221,342,1219,9991,602
4333,06/30/18,14,984,342,221,342,959,9974,599
4334,06/30/18,15,984,341,224,337,752,9802,595
4335,06/30/18,16,985,341,224,345,682,9384,592
4336,06/30/18,17,984,342,222,433,783,8684,571
4337,06/30/18,18,985,342,222,538,1436,7396,508
4338,06/30/18,19,987,341,224,582,2343,4546,356
4339,06/30/18,20,986,352,221,584,3059,1083,56
4340,06/30/18,21,986,369,222,584,3292,23,0
4341,06/30/18,22,991,368,223,551,3559,0,0
4342,06/30/18,23,992,351,226,466,4115,0,0
4343,06/30/18,24,991,346,226,392,4177,0,0
4344,07/01/18,1,992,342,223,347,4087,0,0
4345,07/01/18,2,994,343,223,341,4053,0,0
4346,07/01/18,3,994,344,223,310,3919,0,0
4347,07/01/18,4,995,344,224,310,3639,0,0
4348,07/01/18,5,995,346,222,343,3461,0,0
4349,07/01/18,6,996,353,220,349,2937,0,0
4350,07/01/18,7,995,372,223,346,2497,1328,46
4351,07/01/18,8,992,376,222,351,1866,4954,278
4352,07/01/18,9,990,373,222,351,1388,7684,497
4353,07/01/18,10,988,350,223,351,1020,8827,569
4354,07/01/18,11,984,334,222,355,933,9464,589
4355,07/01/18,12,981,347,222,357,1100,9802,596
4356,07/01/18,13,976,357,222,357,1061,9882,602
4357,07/01/18,14,972,356,222,355,1113,9845,596
4358,07/01/18,15,971,352,221,357,1189,9709,591
4359,07/01/18,16,970,346,221,356,1334,9310,580
4360,07/01/18,17,968,340,220,443,1664,8611,566
4361,07/01/18,18,968,339,219,547,2531,7322,548
4362,07/01/18,19,971,345,219,596,3095,4496,493
4363,07/01/18,20,974,347,219,598,3605,1043,383
4364,07/01/18,21,979,347,219,596,3985,0,90
4365,07/01/18,22,982,345,219,565,4149,0,0
4366,07/01/18,23,984,346,219,507,4295,0,0
4367,07/01/18,24,984,344,219,418,4157,0,0
4368,07/02/18,1,984,344,219,370,4079,0,0
4369,07/02/18,2,985,343,219,359,3934,0,0
4370,07/02/18,3,987,343,219,362,3825,0,0
4371,07/02/18,4,988,343,218,361,3862,0,0
4372,07/02/18,5,991,347,218,362,3737,0,0
4373,07/02/18,6,991,351,217,359,3220,0,0
4374,07/02/18,7,991,365,217,359,2736,1291,16
4375,07/02/18,8,987,365,217,361,2089,4945,165
4376,07/02/18,9,984,363,214,358,1803,7710,356
